source_type,source_id,source_slug,locale,status,quality_score,machine_model
"scholarship_detail","a267875c-0573-4124-8b8b-7f24d8a3d556","napa-county-hispanic-network-college-scholarship-am7adbmov0nu","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","6d87ece6-b7ad-4246-8ebd-bce3812972bf","jack-c-nisbet-memorial-scholarship-a20r3zwphgf2","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","6d87ece6-b7ad-4246-8ebd-bce3812972bf","jack-c-nisbet-memorial-scholarship-a20r3zwphgf2","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","6ea23e99-cd84-4b73-bcbc-2997ab84e99b","kenny-almeda-scholarship-zhghpebnpcyv","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","6ea23e99-cd84-4b73-bcbc-2997ab84e99b","kenny-almeda-scholarship-zhghpebnpcyv","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","4c854f38-375d-472e-b42d-0aa8c20bd4cf","migrant-farmworker-baccalaureate-scholarship-z1dk2vczrb65","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","4c854f38-375d-472e-b42d-0aa8c20bd4cf","migrant-farmworker-baccalaureate-scholarship-z1dk2vczrb65","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","cdcd1614-1a60-422e-a46c-88e38c4ff7fe","jewish-family-and-children-s-services-scholarship-v7jugyn1bchr","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","cdcd1614-1a60-422e-a46c-88e38c4ff7fe","jewish-family-and-children-s-services-scholarship-v7jugyn1bchr","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","80c051e9-400d-42be-9f16-5d5af0d2f273","kansas-society-of-certified-public-accountants-undergraduate-scholarship-uscdjooxhojt","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","80c051e9-400d-42be-9f16-5d5af0d2f273","kansas-society-of-certified-public-accountants-undergraduate-scholarship-uscdjooxhojt","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","de5ccab7-e8bd-4b68-aad7-f222ea013b2a","robert-d-greenberg-scholarship-udjc5tl5xdi8","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","de5ccab7-e8bd-4b68-aad7-f222ea013b2a","robert-d-greenberg-scholarship-udjc5tl5xdi8","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","670e1425-8c49-4e07-83ae-a6f6f4eda572","zonta-international-district-10-stem-scholarship-ttwwucvi0fiu","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","670e1425-8c49-4e07-83ae-a6f6f4eda572","zonta-international-district-10-stem-scholarship-ttwwucvi0fiu","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","795afb1f-f73b-4566-ba76-23b0e5483ec8","bob-toole-youth-award-scholarship-sykuxcl5iwjl","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","795afb1f-f73b-4566-ba76-23b0e5483ec8","bob-toole-youth-award-scholarship-sykuxcl5iwjl","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","b7f9d517-406f-488b-aabf-fef4cca41b14","william-a-russell-memorial-scholarship-sidaudwwdxlz","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","b7f9d517-406f-488b-aabf-fef4cca41b14","william-a-russell-memorial-scholarship-sidaudwwdxlz","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","c8a64887-fed1-41c8-8fc1-65cab87a9de5","reiff-law-firm-legal-scholarship-qup9vmyutwyp","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","c8a64887-fed1-41c8-8fc1-65cab87a9de5","reiff-law-firm-legal-scholarship-qup9vmyutwyp","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","e1b4d645-6661-4e69-8665-5c21fa634b2a","spouse-of-active-duty-member-drilling-reservist-national-guard-or-milita-qqx4yli0xtyw","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","e1b4d645-6661-4e69-8665-5c21fa634b2a","spouse-of-active-duty-member-drilling-reservist-national-guard-or-milita-qqx4yli0xtyw","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","b1a1db0d-795d-4990-80d9-2e3b1bdb5183","first-command-eangky-scholarship-oedwalj9ddas","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","b1a1db0d-795d-4990-80d9-2e3b1bdb5183","first-command-eangky-scholarship-oedwalj9ddas","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","f562715a-400a-4b05-876d-2180e32bf4b5","thomas-pick-memorial-scholarship-o86zsexg9vls","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","f562715a-400a-4b05-876d-2180e32bf4b5","thomas-pick-memorial-scholarship-o86zsexg9vls","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","9100f7f8-573d-4890-8829-42e2d6e9f323","yavapai-apache-nation-higher-education-scholarship-nz2ultye53x0","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","9100f7f8-573d-4890-8829-42e2d6e9f323","yavapai-apache-nation-higher-education-scholarship-nz2ultye53x0","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","62524923-0730-4573-b1d2-65119d954086","gino-ricciardelli-scholarship-mjnwtm08lm8h","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","62524923-0730-4573-b1d2-65119d954086","gino-ricciardelli-scholarship-mjnwtm08lm8h","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","7bbc199c-83e6-4cc7-947e-7634b171506d","kb-delta-scholarship-lija5tdbu8d9","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","7bbc199c-83e6-4cc7-947e-7634b171506d","kb-delta-scholarship-lija5tdbu8d9","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","ea8d5e5f-3ba1-4665-8605-69aaff601bf0","society-of-broadcast-engineers-youth-scholarship-kfmzlwxscagn","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","ea8d5e5f-3ba1-4665-8605-69aaff601bf0","society-of-broadcast-engineers-youth-scholarship-kfmzlwxscagn","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","61f25800-7fc6-4622-9e36-dc5cd96a4715","nbcuniversal-lnesc-media-scholarship-jdbmwlfvtbr3","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","61f25800-7fc6-4622-9e36-dc5cd96a4715","nbcuniversal-lnesc-media-scholarship-jdbmwlfvtbr3","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","8afe3721-51a9-4781-95f3-f1af0827362b","child-of-active-duty-member-drilling-reservist-national-guard-or-militar-ih4qtctl9d7z","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","8afe3721-51a9-4781-95f3-f1af0827362b","child-of-active-duty-member-drilling-reservist-national-guard-or-militar-ih4qtctl9d7z","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","02a1c6d9-b320-47c9-8743-69b3a6f9755b","john-foy-associates-strong-arm-leukemia-scholarship-gk7eaclh30ck","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","02a1c6d9-b320-47c9-8743-69b3a6f9755b","john-foy-associates-strong-arm-leukemia-scholarship-gk7eaclh30ck","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","193c7780-d5f1-4b5f-9b39-ef257eb46da6","john-and-alice-egan-multi-year-scholarship-fuzzcsdgehb7","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","193c7780-d5f1-4b5f-9b39-ef257eb46da6","john-and-alice-egan-multi-year-scholarship-fuzzcsdgehb7","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","524c3828-6f60-45d7-a6f3-3ce867e79ff4","eileen-m-bonner-scholarship-award-for-medical-excellence-fmo2rksqia7s","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","524c3828-6f60-45d7-a6f3-3ce867e79ff4","eileen-m-bonner-scholarship-award-for-medical-excellence-fmo2rksqia7s","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","82469314-d6ec-4627-b1a4-d71420997374","sure-oak-be-awesome-scholarship-dbriu6iy4wvs","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","82469314-d6ec-4627-b1a4-d71420997374","sure-oak-be-awesome-scholarship-dbriu6iy4wvs","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","93232692-16e9-4988-87fb-9e6b76107242","anne-shinal-cichy-memorial-award-dhfzwxl1ysrq","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","93232692-16e9-4988-87fb-9e6b76107242","anne-shinal-cichy-memorial-award-dhfzwxl1ysrq","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","b14d822f-2f06-4a20-9e16-3ead2ac2d12f","rhode-island-association-of-admission-officers-scholarship-cjbxsvpnrfth","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","b14d822f-2f06-4a20-9e16-3ead2ac2d12f","rhode-island-association-of-admission-officers-scholarship-cjbxsvpnrfth","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","a796156f-8075-4a30-bcc3-8cd0b727802a","bob-rapp-memorial-scholarship-c4ujywoexzqc","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","a796156f-8075-4a30-bcc3-8cd0b727802a","bob-rapp-memorial-scholarship-c4ujywoexzqc","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","69455663-5ab1-4ed6-917c-29480a68a7f4","kaiser-permanente-deloras-jones-rn-scholarship-c17ucaoj22o7","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","69455663-5ab1-4ed6-917c-29480a68a7f4","kaiser-permanente-deloras-jones-rn-scholarship-c17ucaoj22o7","fr","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","3df39206-d5c8-4383-8704-745d70e416de","boris-p-stoicheff-memorial-scholarship-bnx0uxt9msmx","es","published","90","stage5e-scholarship-autopilot-wave-9"
"scholarship_detail","3df39206-d5c8-4383-8704-745d70e416de","boris-p-stoicheff-memorial-scholarship-bnx0uxt9msmx","fr","published","90","stage5e-scholarship-autopilot-wave-9"
