source_type,source_id,source_slug,locale,status,quality_score,machine_model
"scholarship_detail","214fe66a-eb65-47ad-aacf-fe993dd7a5e1","commerce-class-of-1964-awards-at-university-of-windsor-2026-commerce-class-of-awards-at-univ","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","214fe66a-eb65-47ad-aacf-fe993dd7a5e1","commerce-class-of-1964-awards-at-university-of-windsor-2026-commerce-class-of-awards-at-univ","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","8ca7f5fb-ec8a-45c6-b92d-ec6489692f40","ali-shaukat-memorial-humanitarian-scholarship-at-umass-dartmouth-2026-ali-shaukat-memorial-humanitaria","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","8ca7f5fb-ec8a-45c6-b92d-ec6489692f40","ali-shaukat-memorial-humanitarian-scholarship-at-umass-dartmouth-2026-ali-shaukat-memorial-humanitaria","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","c47c3892-8c4b-4ade-b41d-0c9525a711d7","aileen-and-eli-goldin-memorial-awards-at-university-of-windsor-2026-aileen-and-eli-goldin-memorial-a","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","c47c3892-8c4b-4ade-b41d-0c9525a711d7","aileen-and-eli-goldin-memorial-awards-at-university-of-windsor-2026-aileen-and-eli-goldin-memorial-a","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","fd896081-7d54-46a0-8722-f752fea5badc","the-robert-j-weiler-sr-minority-student-teacher-scholarship-hsqqaudjuycc","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","fd896081-7d54-46a0-8722-f752fea5badc","the-robert-j-weiler-sr-minority-student-teacher-scholarship-hsqqaudjuycc","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","ec30b516-9a36-472d-bf0d-82057f6fe649","asbestos-com-scholarship-lsqr5lnqvdaa","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","ec30b516-9a36-472d-bf0d-82057f6fe649","asbestos-com-scholarship-lsqr5lnqvdaa","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","cbda221b-65ed-44e1-9bd5-17e63dbe24e9","zonta-club-of-newport-harbor-jane-m-klausman-scholarship-ijgmwanruzku","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","cbda221b-65ed-44e1-9bd5-17e63dbe24e9","zonta-club-of-newport-harbor-jane-m-klausman-scholarship-ijgmwanruzku","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","63c584d7-b9c4-4a48-8eb9-41379bed84cb","schoolhouse-connection-scholarship-adnxissv6dbb","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","63c584d7-b9c4-4a48-8eb9-41379bed84cb","schoolhouse-connection-scholarship-adnxissv6dbb","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","abb2b11e-1170-4a8f-89ef-e6590ddf3a5d","target-scholars-program-tlday4whi3fh","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","abb2b11e-1170-4a8f-89ef-e6590ddf3a5d","target-scholars-program-tlday4whi3fh","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","397c2d91-97d2-47a1-8e7b-539111516968","the-kulpa-future-leaders-scholarship-ucpfcwkpefxg","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","397c2d91-97d2-47a1-8e7b-539111516968","the-kulpa-future-leaders-scholarship-ucpfcwkpefxg","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","19fd40e1-a82d-49e0-96f6-62e6ff520e84","denny-bond-library-paraprofessional-scholarship-on58jiyi95it","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","19fd40e1-a82d-49e0-96f6-62e6ff520e84","denny-bond-library-paraprofessional-scholarship-on58jiyi95it","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","86db71f5-c637-40d2-a1f5-424819bf4ffe","boese-memorial-scholarship-on6bvi3nw0pu","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","86db71f5-c637-40d2-a1f5-424819bf4ffe","boese-memorial-scholarship-on6bvi3nw0pu","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","dce26a26-ce5c-4494-8507-477bee8cde07","the-melissa-kulpa-lacrosse-scholarship-for-girls-uet44egclvgp","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","dce26a26-ce5c-4494-8507-477bee8cde07","the-melissa-kulpa-lacrosse-scholarship-for-girls-uet44egclvgp","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","617df68c-e950-4645-81a4-e1ecf84ce48a","larry-foster-scholarship-tzexjchfyask","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","617df68c-e950-4645-81a4-e1ecf84ce48a","larry-foster-scholarship-tzexjchfyask","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","8408c45f-520b-4f51-ad22-2e42d255c0f0","hahn-ahlers-continuing-education-scholarship-ns2hpyrqkmb9","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","8408c45f-520b-4f51-ad22-2e42d255c0f0","hahn-ahlers-continuing-education-scholarship-ns2hpyrqkmb9","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","b36b5167-46f7-49b5-bd7b-4cd5621db41f","the-jason-kulpa-academic-scholarship-djvqs0nfwrpv","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","b36b5167-46f7-49b5-bd7b-4cd5621db41f","the-jason-kulpa-academic-scholarship-djvqs0nfwrpv","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","3be200e2-abeb-494c-a622-7ca0853d0a5f","the-kulpa-health-innovations-scholarship-4eewngjssal1","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","3be200e2-abeb-494c-a622-7ca0853d0a5f","the-kulpa-health-innovations-scholarship-4eewngjssal1","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","bd0e3779-dd6b-4a4f-8d19-8fef82ec4ebe","maryan-e-reynolds-scholarship-0lnjrydickjw","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","bd0e3779-dd6b-4a4f-8d19-8fef82ec4ebe","maryan-e-reynolds-scholarship-0lnjrydickjw","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","2f218c30-c9a3-448e-a91f-a5a5e8aa91a2","judith-mcmanus-price-scholarship-vgyybzswqyr2","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","2f218c30-c9a3-448e-a91f-a5a5e8aa91a2","judith-mcmanus-price-scholarship-vgyybzswqyr2","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","cf52cbc3-0d50-4d92-933e-38c95d935dc1","flight-302-legacy-award-gh5nk0q9vgpw","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","cf52cbc3-0d50-4d92-933e-38c95d935dc1","flight-302-legacy-award-gh5nk0q9vgpw","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","983cde0d-180b-4468-ae7e-d5b0ec619508","future-teachers-of-excellence-fellowship-shvdiccn5h6h","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","983cde0d-180b-4468-ae7e-d5b0ec619508","future-teachers-of-excellence-fellowship-shvdiccn5h6h","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","7d990326-5dc3-417f-918e-ffe316a70dbb","robert-j-kain-healthcare-design-education-scholarship-yaqs5yznf2og","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","7d990326-5dc3-417f-918e-ffe316a70dbb","robert-j-kain-healthcare-design-education-scholarship-yaqs5yznf2og","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","dc2269e5-f713-4c5f-9a9d-db2a0bfe9ad4","beat-the-odds-scholarship-yafc5wlo8ucx","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","dc2269e5-f713-4c5f-9a9d-db2a0bfe9ad4","beat-the-odds-scholarship-yafc5wlo8ucx","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","5e637a64-3f9a-4b71-a667-17b02289d87f","harry-and-lorraine-ausprich-endowed-scholarship-for-the-arts-qpuxes3wxyez","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","5e637a64-3f9a-4b71-a667-17b02289d87f","harry-and-lorraine-ausprich-endowed-scholarship-for-the-arts-qpuxes3wxyez","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","48a53fb3-82e5-4d1c-87f2-38956023409f","highmark-academic-success-scholarship-kxytdm6rpzdm","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","48a53fb3-82e5-4d1c-87f2-38956023409f","highmark-academic-success-scholarship-kxytdm6rpzdm","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","03f307e9-5b79-4907-85e6-57de0672a373","excellence-in-action-scholarship-alwt9qq0egbu","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","03f307e9-5b79-4907-85e6-57de0672a373","excellence-in-action-scholarship-alwt9qq0egbu","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","e33a74c3-87f6-4abb-89ea-84ec5e89df78","massachusetts-high-demand-scholarship-program-turwzkeedbeb","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","e33a74c3-87f6-4abb-89ea-84ec5e89df78","massachusetts-high-demand-scholarship-program-turwzkeedbeb","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","31abc178-8c91-48f2-9641-e0b764282e69","fitz-dixon-memorial-scholarship-kmpyysr1udu2","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","31abc178-8c91-48f2-9641-e0b764282e69","fitz-dixon-memorial-scholarship-kmpyysr1udu2","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","0b91a2a8-420a-4306-abc6-ecce485c6723","guido-m-pichini-endowed-scholarship-jfy0wectjskl","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","0b91a2a8-420a-4306-abc6-ecce485c6723","guido-m-pichini-endowed-scholarship-jfy0wectjskl","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","46ea58fd-4056-4847-8464-79d7d530eecd","online-student-scholarship-undergraduate-fs6ae2l0dhjn","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","46ea58fd-4056-4847-8464-79d7d530eecd","online-student-scholarship-undergraduate-fs6ae2l0dhjn","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","e498de4f-31d4-48aa-9d53-7d3271af6fe8","supporting-student-success-a-scholarship-to-improve-persistence-and-degr-cjiukpoumrgn","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","e498de4f-31d4-48aa-9d53-7d3271af6fe8","supporting-student-success-a-scholarship-to-improve-persistence-and-degr-cjiukpoumrgn","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","29a97bcf-ceed-4337-ae37-ca2d1146a759","psecu-credit-union-industry-scholarship-for-rising-juniors-and-seniors-cbnugzcztsox","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","29a97bcf-ceed-4337-ae37-ca2d1146a759","psecu-credit-union-industry-scholarship-for-rising-juniors-and-seniors-cbnugzcztsox","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","32a9a5a9-db17-4ae2-b619-b117cd8784e4","online-student-scholarship-graduate-4sy1fskwxlth","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","32a9a5a9-db17-4ae2-b619-b117cd8784e4","online-student-scholarship-graduate-4sy1fskwxlth","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","202caa87-7482-4354-bddb-025f11bcd44b","george-k-nolan-tribal-judicial-scholarship-z1ht7knggfta","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","202caa87-7482-4354-bddb-025f11bcd44b","george-k-nolan-tribal-judicial-scholarship-z1ht7knggfta","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","5157cd75-0ba5-494f-8c03-ea919ddc809d","mrs-prindables-future-educator-scholarship-xieqqdeo4re9","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","5157cd75-0ba5-494f-8c03-ea919ddc809d","mrs-prindables-future-educator-scholarship-xieqqdeo4re9","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","ef33e23a-a8b0-4f62-84e5-2b398a684b6f","the-lincoln-global-leaders-scholarship-3488","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","ef33e23a-a8b0-4f62-84e5-2b398a684b6f","the-lincoln-global-leaders-scholarship-3488","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","888b47d0-8faf-478e-9b92-af23e72132f2","global-excellence-scholarship-postgraduate-january-2027-14533","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","888b47d0-8faf-478e-9b92-af23e72132f2","global-excellence-scholarship-postgraduate-january-2027-14533","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","9e89b9fb-8299-46b8-be71-7954bb30feda","global-academic-excellence-scholarship-international-3816","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","9e89b9fb-8299-46b8-be71-7954bb30feda","global-academic-excellence-scholarship-international-3816","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","8bba787e-eb0a-4a73-a1c0-c6d9ae8eee5a","cdu-global-merit-scholarship-144","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","8bba787e-eb0a-4a73-a1c0-c6d9ae8eee5a","cdu-global-merit-scholarship-144","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","0de0de98-2706-42d4-9881-28ece3b1f202","dean-s-support-scholarship-dss-1956","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","0de0de98-2706-42d4-9881-28ece3b1f202","dean-s-support-scholarship-dss-1956","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","eacac5cf-2214-413f-8d0d-6802ed43a26e","rikkyo-university-emergency-scholarship-for-international-students-741","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","eacac5cf-2214-413f-8d0d-6802ed43a26e","rikkyo-university-emergency-scholarship-for-international-students-741","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","0ea47ab2-6593-4021-ac4c-40ab79e460de","sam-eames-grant-in-aid-11503","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","0ea47ab2-6593-4021-ac4c-40ab79e460de","sam-eames-grant-in-aid-11503","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","579d05e4-22bd-4c1c-a66a-ffba38d97469","ross-beever-memorial-mycological-award-11502","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","579d05e4-22bd-4c1c-a66a-ffba38d97469","ross-beever-memorial-mycological-award-11502","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","eec16619-5815-4c9a-bfc8-a82354515424","african-leadership-centre-associate-fellowship-in-peace-security-and-dev-2026-05-18-african-leadership-ce","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","eec16619-5815-4c9a-bfc8-a82354515424","african-leadership-centre-associate-fellowship-in-peace-security-and-dev-2026-05-18-african-leadership-ce","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","baab15d6-07c3-4dc1-8109-01dc9bc83bb9","marian-spencer-scholarship-13400","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","baab15d6-07c3-4dc1-8109-01dc9bc83bb9","marian-spencer-scholarship-13400","fr","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","47587e87-3a6d-41d0-8b50-e96b0d8d2772","archaeology-phd-centre-of-excellence-for-australian-biodiversity-and-her-12009","es","published","90","stage5e-scholarship-autopilot-wave-4"
"scholarship_detail","47587e87-3a6d-41d0-8b50-e96b0d8d2772","archaeology-phd-centre-of-excellence-for-australian-biodiversity-and-her-12009","fr","published","90","stage5e-scholarship-autopilot-wave-4"
