source_type,source_id,source_slug,locale,status,quality_score,machine_model
"scholarship_detail","ad7c918c-be7f-4ada-a7aa-c76028c76693","children-of-oklahoma-agriculture-education-teachers-association-members--3xr0c622gn94","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","ad7c918c-be7f-4ada-a7aa-c76028c76693","children-of-oklahoma-agriculture-education-teachers-association-members--3xr0c622gn94","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","b7a1a3a2-7ed7-4943-a880-31d28ecfee64","mike-warter-college-scholarship-2qny854wlpeq","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","b7a1a3a2-7ed7-4943-a880-31d28ecfee64","mike-warter-college-scholarship-2qny854wlpeq","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","77b69778-143d-49df-96cf-bf3d56c3004e","harold-e-ennes-scholarship-12bpctcwlk5u","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","77b69778-143d-49df-96cf-bf3d56c3004e","harold-e-ennes-scholarship-12bpctcwlk5u","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","0453f949-c63b-42a2-bc02-500edf721658","jim-ott-scholarship-0uexglq1ygw2","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","0453f949-c63b-42a2-bc02-500edf721658","jim-ott-scholarship-0uexglq1ygw2","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","3b6e2b4b-1ea6-4d6a-8ec8-7c3a7f80b3f0","bigfuture-scholarships-start-your-college-list-class-of-2027-oek4q7i9iwg8","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","3b6e2b4b-1ea6-4d6a-8ec8-7c3a7f80b3f0","bigfuture-scholarships-start-your-college-list-class-of-2027-oek4q7i9iwg8","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","f6fbc96f-537f-42a3-ab00-367606d3fc7b","isf-film-grant-dxexeqcg9vc2","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","f6fbc96f-537f-42a3-ab00-367606d3fc7b","isf-film-grant-dxexeqcg9vc2","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","3a759957-1f98-481e-8d0f-4b66282a9d70","the-russell-orchards-scholarship-vbqsf6tslbqp","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","3a759957-1f98-481e-8d0f-4b66282a9d70","the-russell-orchards-scholarship-vbqsf6tslbqp","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","0f60a9c5-9668-426c-b9c5-c698dcfd3208","cavalier-trail-riding-club-scholarship-nuojauosbspx","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","0f60a9c5-9668-426c-b9c5-c698dcfd3208","cavalier-trail-riding-club-scholarship-nuojauosbspx","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","88a18278-e9a1-439f-b1d6-518bfb31c532","madebyme-scholarship-nw1ee5amxetp","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","88a18278-e9a1-439f-b1d6-518bfb31c532","madebyme-scholarship-nw1ee5amxetp","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","66bbd6e6-0f58-4aa6-ba5a-0cdf9572d5df","virgil-j-and-mildred-c-roy-scholarship-edntxulzmkjj","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","66bbd6e6-0f58-4aa6-ba5a-0cdf9572d5df","virgil-j-and-mildred-c-roy-scholarship-edntxulzmkjj","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","f613571e-c0c0-40fb-bce1-d2353305ee3c","progressive-automations-annual-scholarship-qq3ypbo9br1z","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","f613571e-c0c0-40fb-bce1-d2353305ee3c","progressive-automations-annual-scholarship-qq3ypbo9br1z","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","86145dd9-7d72-4464-ae6d-b25c4a9751fa","gabriel-sanchez-sandoval-memorial-farmworker-scholarship-zhvdc3gzgnj8","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","86145dd9-7d72-4464-ae6d-b25c4a9751fa","gabriel-sanchez-sandoval-memorial-farmworker-scholarship-zhvdc3gzgnj8","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","a9cf026b-3244-4e14-8584-0f7abce409f8","i-d-e-a-l-scholarship-zxhv9jtueayf","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","a9cf026b-3244-4e14-8584-0f7abce409f8","i-d-e-a-l-scholarship-zxhv9jtueayf","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","44071e1f-8d62-4d57-a0ae-e99280973c24","scholarship-for-researchers-committed-to-advancing-chd-research-in-minor-db1u9rfnbayi","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","44071e1f-8d62-4d57-a0ae-e99280973c24","scholarship-for-researchers-committed-to-advancing-chd-research-in-minor-db1u9rfnbayi","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","67640f5c-8338-4051-8d8c-93660a21298d","david-and-diana-goss-optometry-history-fellowship-uqyf0oet0olc","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","67640f5c-8338-4051-8d8c-93660a21298d","david-and-diana-goss-optometry-history-fellowship-uqyf0oet0olc","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","28960822-5df8-4d77-9fbe-e75fd2183d72","jack-and-jill-of-america-foundation-houswntqygcg","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","28960822-5df8-4d77-9fbe-e75fd2183d72","jack-and-jill-of-america-foundation-houswntqygcg","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","1f6280e2-d0b2-49ea-8c2c-43b6f6b4dfe6","jack-and-jill-jacqueline-moore-bowles-scholarship-9gpabgtftdsb","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","1f6280e2-d0b2-49ea-8c2c-43b6f6b4dfe6","jack-and-jill-jacqueline-moore-bowles-scholarship-9gpabgtftdsb","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","7bdc6da5-a7f0-4430-b00d-6bfe235f33a0","john-h-battison-sbe-founder-s-scholarship-spg36y8peeg9","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","7bdc6da5-a7f0-4430-b00d-6bfe235f33a0","john-h-battison-sbe-founder-s-scholarship-spg36y8peeg9","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","28e49141-6bf2-41b0-9d19-76012f11bb80","bachelor-of-science-in-nursing-bsn-scholarship-cqufnomisrcv","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","28e49141-6bf2-41b0-9d19-76012f11bb80","bachelor-of-science-in-nursing-bsn-scholarship-cqufnomisrcv","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","30fc89fd-a676-47a5-80f1-a2a8217d6f2e","bob-blazier-scholarship-for-leadership-9jtcp7ncwitp","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","30fc89fd-a676-47a5-80f1-a2a8217d6f2e","bob-blazier-scholarship-for-leadership-9jtcp7ncwitp","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","85f91c59-c0cb-4c3b-adfb-4f7dc80a99e1","judge-chavelle-foundation-scholarship-y1jqvhnbmeoa","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","85f91c59-c0cb-4c3b-adfb-4f7dc80a99e1","judge-chavelle-foundation-scholarship-y1jqvhnbmeoa","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","44878823-a0e2-4807-94dc-3c5eb57ab53a","diane-albertson-memorial-scholarship-ic9pp4udpj8y","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","44878823-a0e2-4807-94dc-3c5eb57ab53a","diane-albertson-memorial-scholarship-ic9pp4udpj8y","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","ffd7f0fc-275b-4c58-8f3f-e8d23a8a3991","tuition-fee-waivers-for-masters-program-in-economics-finance-2523","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","ffd7f0fc-275b-4c58-8f3f-e8d23a8a3991","tuition-fee-waivers-for-masters-program-in-economics-finance-2523","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","ff5a68a8-95f3-43dc-9a97-f62d3835d0b9","omega-phi-beta-scholarships-scholarships-com-omega-phi-beta-scholarships","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","ff5a68a8-95f3-43dc-9a97-f62d3835d0b9","omega-phi-beta-scholarships-scholarships-com-omega-phi-beta-scholarships","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","ff3e2686-81a8-4276-a896-cbbc1d2b14d4","marylinn-munson-bio-nebraska-stem-scholarship-scholarships-com-marylinn-munson-and-bio-nebraska","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","ff3e2686-81a8-4276-a896-cbbc1d2b14d4","marylinn-munson-bio-nebraska-stem-scholarship-scholarships-com-marylinn-munson-and-bio-nebraska","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","fefce303-c251-415d-b841-979adee52c1d","parkon-scholarship-for-business-marketing-or-hospitality-majors-scholars-parkon-scholarship-for-business-","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","fefce303-c251-415d-b841-979adee52c1d","parkon-scholarship-for-business-marketing-or-hospitality-majors-scholars-parkon-scholarship-for-business-","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","fe7a985a-5e52-4c83-ae0f-33383793b02d","the-captrust-scholarship-c5c9bfafce97aff4","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","fe7a985a-5e52-4c83-ae0f-33383793b02d","the-captrust-scholarship-c5c9bfafce97aff4","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","fe0fe644-92e6-49f2-8973-bf04c6bd5c4e","shape-plus-fitness-scholarship-c6uq2i4f6s2r","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","fe0fe644-92e6-49f2-8973-bf04c6bd5c4e","shape-plus-fitness-scholarship-c6uq2i4f6s2r","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","fd750675-d123-48b0-ac5d-1dce1764a5d9","alliance-medical-education-scholarship-scholarships-com-alliance-medical-education-schol","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","fd750675-d123-48b0-ac5d-1dce1764a5d9","alliance-medical-education-scholarship-scholarships-com-alliance-medical-education-schol","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","fcf69b86-5315-4e54-863b-efeaf10af7b5","standing-with-her-scholarship-scholarships-com-standing-with-her-scholarship","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","fcf69b86-5315-4e54-863b-efeaf10af7b5","standing-with-her-scholarship-scholarships-com-standing-with-her-scholarship","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","fcb091c8-9653-48dd-b733-3c388650c451","plimpton-foundation-native-american-vocal-scholars-program-scholarships--plimpton-foundation-native-ameri","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","fcb091c8-9653-48dd-b733-3c388650c451","plimpton-foundation-native-american-vocal-scholars-program-scholarships--plimpton-foundation-native-ameri","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","fc65365d-bfad-4669-a010-3a0bb700d704","nsbe-gppc-stem-futures-scholarship-scholarships-com-nsbe-gppc-stem-futures-scholarsh","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","fc65365d-bfad-4669-a010-3a0bb700d704","nsbe-gppc-stem-futures-scholarship-scholarships-com-nsbe-gppc-stem-futures-scholarsh","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","fbb2610a-9f1b-4acc-8a85-61b3e6603ad4","study-abroad-scholarship-in-bih-for-american-minority-students-study-abroad-scholarship-in-bih-","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","fbb2610a-9f1b-4acc-8a85-61b3e6603ad4","study-abroad-scholarship-in-bih-for-american-minority-students-study-abroad-scholarship-in-bih-","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","fb62cbfe-b1a6-4103-92b0-fe15c67fb1ca","hpra-scholarship-programs-scholarships-com-hpra-scholarship-programs","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","fb62cbfe-b1a6-4103-92b0-fe15c67fb1ca","hpra-scholarship-programs-scholarships-com-hpra-scholarship-programs","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","fb102962-146a-4ce5-8df3-c923840efa63","280-group-product-management-scholarship-12241","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","fb102962-146a-4ce5-8df3-c923840efa63","280-group-product-management-scholarship-12241","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","fa245012-bb12-43e1-9585-5672587e1af1","ajpsf-scholarship-ajpsf-scholarship","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","fa245012-bb12-43e1-9585-5672587e1af1","ajpsf-scholarship-ajpsf-scholarship","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","fa220bdb-19cd-4f3f-9f33-03b133dad0e4","ncnsfpe-brady-williamson-scholarship-scholarships-com-ncnsfpe-brady-williamson-scholar","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","fa220bdb-19cd-4f3f-9f33-03b133dad0e4","ncnsfpe-brady-williamson-scholarship-scholarships-com-ncnsfpe-brady-williamson-scholar","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","f8c12f41-81d2-499f-b451-a0dabc747fe1","nwpcu-scholarship-nwpcu-scholarship","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","f8c12f41-81d2-499f-b451-a0dabc747fe1","nwpcu-scholarship-nwpcu-scholarship","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","f897b4d9-fa31-4050-8c5d-b0481f0c33ae","uc-international-scholarship-13399","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","f897b4d9-fa31-4050-8c5d-b0481f0c33ae","uc-international-scholarship-13399","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","f8873a1a-f267-45cc-b445-e3d690021e60","wwin-star-scholarship-wwin-star-scholarship","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","f8873a1a-f267-45cc-b445-e3d690021e60","wwin-star-scholarship-wwin-star-scholarship","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","f8493df0-d062-4fd9-bf16-58716e8101b3","aia-silicon-valley-ehrlich-rominger-scholarship-scholarships-com-aia-silicon-valley-ehrlich-romin","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","f8493df0-d062-4fd9-bf16-58716e8101b3","aia-silicon-valley-ehrlich-rominger-scholarship-scholarships-com-aia-silicon-valley-ehrlich-romin","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","f80d7adb-674d-410e-976d-8e7805017944","juf-israel-experience-high-school-scholarship-program-scholarships-com-juf-israel-experience-high-schoo","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","f80d7adb-674d-410e-976d-8e7805017944","juf-israel-experience-high-school-scholarship-program-scholarships-com-juf-israel-experience-high-schoo","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","f7ec7cbf-c25d-4be0-9670-bd9580093f4c","preventive-measures-legacy-scholarship-scholarships-com-preventive-measures-legacy-schol","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","f7ec7cbf-c25d-4be0-9670-bd9580093f4c","preventive-measures-legacy-scholarship-scholarships-com-preventive-measures-legacy-schol","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","f73330d6-5b14-4473-bfdc-142f73d239cd","pedestrian-education-video-scholarship-competition-scholarships-com-pedestrian-education-video-schol","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","f73330d6-5b14-4473-bfdc-142f73d239cd","pedestrian-education-video-scholarship-competition-scholarships-com-pedestrian-education-video-schol","fr","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","f6c58e93-97ed-4786-859e-4212653448ce","nysoea-environmental-studies-scholarship-scholarships-com-nysoea-environmental-studies-sch","es","published","90","stage5e-scholarship-autopilot-wave-10"
"scholarship_detail","f6c58e93-97ed-4786-859e-4212653448ce","nysoea-environmental-studies-scholarship-scholarships-com-nysoea-environmental-studies-sch","fr","published","90","stage5e-scholarship-autopilot-wave-10"
