id,title,provider,url,quality_score,reasons
5ddcb9fa-b568-48f1-b82c-cbab349456a7,Rural Health Scholarship,Texas Tech University Health Sciences Center,https://www.mastersportal.com/scholarships/5091/rural-health-scholarship.html,30,exact_duplicate_group;parser_garbage
5e34ce49-f8c7-4376-a67b-a0d476e3409b,Marianna Area - Buffalo Soldiers Scholarship Honoring Trooper’s Tonya Hill & Devaunte Patterson,Chipola College,https://chipola.academicworks.com/,30,anti_keywords;exact_duplicate_group
5f3b6ccc-bb55-43bd-b403-5405684dccca,SBW Berlin Scholarship,SBW Berlin gGmbH (non-profit limited liability company),https://www.iefa.org/scholarships/3519/SBW_Berlin_Scholarship,30,anti_keywords;exact_duplicate_group
603969cf-e3b3-4e73-8b3e-b51af103c471,Brian Terry Scholarship,Unigo listing,https://www.unigo.com/scholarships/high-school-students/scholarships-for-high-school-seniors/brian-terry-scholarship,30,anti_keywords;exact_duplicate_group
641856ea-7948-4e9f-b2b5-a72b9b7c5384,Family Therapy Adult Learner Endowed Scholarship,Nova Southeastern University,https://www.nova.edu/sbin/report/scholarships/schlr-srch-params.cgi?category=Institutional&level=Graduate,30,anti_keywords;exact_duplicate_group
65ac3a34-cea1-4846-8b44-4aada11bcabc,University of Auckland International Student Excellence Scholarship,University of Auckland,https://www.mastersportal.com/scholarships/3534/university-of-auckland-international-student-excellence-scholarship.html,30,exact_duplicate_group;parser_garbage
65c21605-26bb-42c2-ab44-10bbc8f9adaa,Phi Delta Kappa Scholarship,Johnson County Community College,https://www.jccc.edu/admissions/financial-aid/aid-types/scholarships,30,anti_keywords;exact_duplicate_group
676420eb-daa1-4471-9c1c-e4e92632d454,Foster Love American Industries Scholarship,Unigo listing,https://www.unigo.com/scholarships/high-school-students/scholarships-for-high-school-seniors/foster-love-american-industries-scholarship,30,anti_keywords;exact_duplicate_group
67afae10-5715-4094-b50a-c2907169168b,Liberty County Job Training Scholarship,Chipola College,https://chipola.academicworks.com/,30,anti_keywords;exact_duplicate_group
67b9195c-a73a-42df-b528-6d3c0a35038d,NCI Masters Edge Scholarship 2026,National College Of Ireland (NCI),https://www.ncirl.ie/Scholarships,30,anti_keywords;exact_duplicate_group
680ce425-450a-4f38-8505-6632fb33113e,The Goldie Initiative Scholarship Application,Unigo listing,https://www.unigo.com/scholarships/by-major/real-estate-scholarships/the-goldie-initiative-scholarship-application,30,anti_keywords;exact_duplicate_group
6c583db1-a881-4a23-9017-803db4d00980,Alumni Scholarship,University of Dundee,https://www.mastersportal.com/scholarships/1841/alumni-scholarship.html,30,exact_duplicate_group;parser_garbage
6e0ff3f8-3cea-4ee1-af5e-8d36f66fa78c,Siblings and Spouses Scholarships at University of Europe for Applied Sciences 2026,"University of Europe for Applied Sciences, Germany",https://www.ue-germany.com/study-with-us/fees-and-finance/ue-scholarships,30,anti_keywords;exact_duplicate_group
7054f1c5-10f3-469c-b479-ae5d4b83f7e0,Theresa Gail May Scholarship,Pensacola State College,https://pensacolastate.scholarships.ngwebsolutions.com/Scholarships/Search,30,anti_keywords;exact_duplicate_group
707ace16-ac2f-48d5-8ee9-4c72ad05ab66,Bank of America Scholarship,Unigo listing,https://www.unigo.com/scholarships/high-school-students/scholarships-for-high-school-seniors/bank-of-america-scholarship,30,anti_keywords;exact_duplicate_group
721829c5-893b-4f1c-adf1-e54489afdfd4,Irene Adler Prize,Unigo listing,https://www.unigo.com/scholarships/high-school-students/scholarships-for-high-school-seniors/irene-adler-prize,30,anti_keywords;exact_duplicate_group
7561d25b-0160-464a-8c00-660fd244785a,ERP Study Scholarships for Graduates of Economics and Business Administration,DAAD,https://www2.daad.de/deutschland/stipendium/datenbank/en/21148-scholarship-database?detail=50015171,30,anti_keywords;exact_duplicate_group
79508530-4afe-46d6-b78f-a140fb1973fc,Study a Master's in Europe Scholarship,educations.com,https://www.mastersportal.com/scholarships/8721/study-a-masters-in-europe-scholarship.html,30,exact_duplicate_group;parser_garbage
79b8bd96-c92f-4526-bde7-13c767eb3dba,Delete Cyberbullying Mental Health Awareness Scholarship,Delete Cyberbullying,https://www.mastersportal.com/scholarships/6806/delete-cyberbullying-mental-health-awareness-scholarship.html,30,exact_duplicate_group;parser_garbage
7a0755ba-b2f3-45b9-bdeb-c05a5f00b0c6,Cameron Impact Scholarship,Unigo listing,https://www.unigo.com/scholarships/high-school-students/scholarships-for-high-school-seniors/cameron-impact-scholarship,30,anti_keywords;exact_duplicate_group
7a0be740-e39f-4395-82bc-aa999384a61d,Women in STEM Scholarship,MPOWER Financing,https://www.mastersportal.com/scholarships/14163/women-in-stem-scholarship.html,30,exact_duplicate_group;parser_garbage
7ab258f8-f507-4a0d-ac08-1b4345d391f5,Greater New York Chapter WTS Molitoris Undergraduate Leadership Scholarship,WTS International-Greater New York Chapter,https://www.wtsinternational.org/chapters/greater-new-york/scholarships,30,anti_keywords;exact_duplicate_group
7c3d28ef-b8f7-4734-9025-3837fb126aef,International Community Scholarship (Postgraduate) at Aston University 2026,"Aston University, Birmingham",https://www.aston.ac.uk/international/scholarships,30,anti_keywords;exact_duplicate_group
7f58a469-34b8-49b3-9c89-75ae9e7c9ea1,Creative Arts Scholarship,For a Bright Future Foundation,https://www.mastersportal.com/scholarships/8932/creative-arts-scholarship.html,30,exact_duplicate_group;parser_garbage
82dfc4a9-6c8e-4651-a1a2-d0fa51a01707,Mary A. Beatty Scholarship,Johnson County Community College,https://www.jccc.edu/admissions/financial-aid/aid-types/scholarships,30,anti_keywords;exact_duplicate_group
84a9b91d-807c-4295-ad3a-0502818377ee,Bob Collins Memorial Scholarship,Chipola College,https://chipola.academicworks.com/,30,anti_keywords;exact_duplicate_group
86fe8678-656d-426a-b351-dc16481bacdd,"""Mom to Scholar"" Scholarship for Mothers",Maria Geiger,https://app.scholarships360.org/?status=student,30,anti_keywords;exact_duplicate_group
88a18278-e9a1-439f-b1d6-518bfb31c532,MadeByMe Scholarship,Questa Education Foundation,https://www.questafoundation.org/scholarships,30,anti_keywords;exact_duplicate_group
8a6b444a-dd89-4d55-8fb2-d13581a1b261,Roger A. Giannini Memorial Scholarship,Southwestern Illinois College Foundation,https://swic.awardspring.com/Home/Scholarships,30,anti_keywords;exact_duplicate_group
8e5a8fb0-b54c-48e9-b47b-563af28fadb0,Performance Scholarship at SRH 2026,SRH Berlin University of Applied Sciences or SRH Hochschule Berlin,https://www.srh-berlin.de/en/study-at-srh/financing-your-studies,30,anti_keywords;exact_duplicate_group
96fc36d4-216f-45d9-af37-3cb92ea08c77,Clyde and Sarah Flowers Endowed Scholarship,Stetson University,https://www.stetson.edu/administration/financial-aid/scholarships,30,anti_keywords;exact_duplicate_group
99767266-6dc9-4546-8f40-b1aff8bc56f5,JCAE GED Honors Scholarship,Johnson County Community College,https://www.jccc.edu/admissions/financial-aid/aid-types/scholarships,30,anti_keywords;exact_duplicate_group
9ec88b26-9c1e-47eb-aeee-f690165ca1ca,Jim Sanders Media And Leadership Scholarship,California State University Fullerton,https://www.mastersportal.com/scholarships/5164/jim-sanders-media-and-leadership-scholarship.html,30,exact_duplicate_group;parser_garbage
9ef89b1f-a1fe-4356-8e49-670355f5b597,Larry Mills GED Graduates Scholarship,Johnson County Community College,https://www.jccc.edu/admissions/financial-aid/aid-types/scholarships,30,anti_keywords;exact_duplicate_group
a3d6ef95-3b4a-4f34-814f-abc85c9a258e,International Community Scholarship (Undergraduate) at Aston University 2026,"Aston University, Birmingham",https://www.aston.ac.uk/international/scholarships,30,anti_keywords;exact_duplicate_group
a66e4902-9c5c-4884-bba7-d108a0bf28ab,"Ascend, Monsanto, and Solutia Endowed Scholarship",Pensacola State College,https://pensacolastate.scholarships.ngwebsolutions.com/Scholarships/Search,30,anti_keywords;exact_duplicate_group
a724ee8a-c015-4dbf-a869-28aaee8dab5e,Genesis Healthcare Foundation Scholarships,Unigo listing,https://www.unigo.com/scholarships/by-major/public-health-scholarships/genesis-healthcare-foundation-scholarships,30,anti_keywords;exact_duplicate_group
a8206089-20f3-4449-85ef-68535faa4101,MBA Scholarship Stockholm,Stockholm School of Economics,https://www.mastersportal.com/scholarships/6842/mba-scholarship-stockholm.html,30,exact_duplicate_group;parser_garbage
a91b827e-74bb-4660-8fbe-72cb265727ef,"CouponBirds ""Help to Save"" Scholarship",CouponBirds,https://www.mastersportal.com/scholarships/4663/couponbirds-help-to-save-scholarship.html,30,exact_duplicate_group;parser_garbage
aaa5c58c-5c95-42cf-8375-4378808748b9,The AW Bridal Scholarship,AW Bridal,https://www.mastersportal.com/scholarships/6743/the-aw-bridal-scholarship.html,30,exact_duplicate_group;parser_garbage
aae687a3-b5c0-4d1b-b5a8-d2324f4d637c,Adult Student Grant,Indiana Commission for Higher Education,https://app.scholarships360.org/?status=student,30,anti_keywords;exact_duplicate_group
ad38f4c7-0394-4c29-85be-005f2c58fd28,Central Florida CPCU Society Scholarship,Seminole State College of Florida,https://seminolestate.academicworks.com/opportunities?utf8=%E2%9C%93&term=,30,anti_keywords;exact_duplicate_group
b41da0ea-4f0b-4e65-9ef3-d305636457f8,King’s College London PhD Studentship on Justice and Energy Transitions with Emphasis on Critical Minerals 2026/2027,Opportunity Desk,https://www.youtube.com/c/OpportunityDeskforyou,30,anti_keywords;exact_duplicate_group
b4f452ff-dc7b-438d-bc4e-0b10d16066dd,1st Formations Business Scholarship,1st Formations,https://www.mastersportal.com/scholarships/7309/1st-formations-business-scholarship.html,30,exact_duplicate_group;parser_garbage
bbce9664-eb19-44b4-81a7-412bec1e86dc,Music for Youth Foundation Awards,Unigo listing,https://www.unigo.com/scholarships/high-school-students/scholarships-for-high-school-seniors/music-for-youth-foundation-awards,30,anti_keywords;exact_duplicate_group
c415f75d-d0a5-4c42-a845-d9b095834c90,Alice Husisian Mayer Endowed Scholarship,Loyola University Chicago,https://luc.academicworks.com/,30,anti_keywords;exact_duplicate_group
c42be2e2-7476-456d-a41b-09b84a785abd,JCAE Advancing Newcomer Careers Scholarship,Johnson County Community College,https://www.jccc.edu/admissions/financial-aid/aid-types/scholarships,30,anti_keywords;exact_duplicate_group
c6b640bd-12d2-456c-a250-62f868348c3b,ifa Scholarship on the Management of Cultural Heritage & the Transformation of Museums and Exhibition Centres 2026,Opportunity Desk,https://www.youtube.com/c/OpportunityDeskforyou,30,anti_keywords;exact_duplicate_group
c8dfc1a7-690d-47a5-a3a9-0295f3326982,Wilford And Thelma Deason Memorial Scholarship,Chipola College,https://chipola.academicworks.com/,30,anti_keywords;exact_duplicate_group
ca286138-8d33-4510-877f-9cd643e89536,"Michael & Phyllis Johnson, State Farm Insurance Scholarship",University of West Florida,https://uwf.academicworks.com/opportunities,30,anti_keywords;exact_duplicate_group
cd974c6e-7573-4486-a0a2-78ce21ff271a,Sharon D. Banks Memorial / GNY: Susan Miszkowicz Memorial Undergraduate Scholarship,WTS International-Greater New York Chapter,https://www.wtsinternational.org/chapters/greater-new-york/scholarships,30,anti_keywords;exact_duplicate_group
cdc3e325-cada-4f17-95b9-3215b32bcb1d,Bayar Fellowship,Unigo listing,https://www.unigo.com/scholarships/merit-based/merit-scholarships/the-bayar-fellowship,30,anti_keywords;exact_duplicate_group
d174678e-c0d2-4d8d-93c0-08e54eac9ef2,Arabian Horse Association Region 4 Adult Scholarship,Arabian Horse Association-Region 4,https://bigfuture.collegeboard.org/scholarships/arabian-horse-association-region-4-adult-scholarship,30,expired_deadline;anti_keywords;near_duplicate
dc6469db-d26e-453b-9cfa-69a04b089cc1,Mainline Information Systems Scholarship - Workforce,Tallahassee State College,https://tscfl.scholarships.ngwebsolutions.com/Scholarships/Search,30,anti_keywords;exact_duplicate_group
de2de983-3a54-465c-adb3-94cc7cafb9bb,Dr. James E. Grant Endowed Scholarship,Pensacola State College,https://pensacolastate.scholarships.ngwebsolutions.com/Scholarships/Search,30,anti_keywords;exact_duplicate_group
e1ef0279-a097-44cf-a3ac-5dcb078c8f99,"""Love of Learning"" YouTube Scholarship",Scholarships360,https://app.scholarships360.org/?status=student,30,exact_duplicate_group;parser_garbage
e323d505-d37a-445e-a02c-a68471206e96,Adult Tuition Assistance Grant Program,Universal Technical Institute,https://www.uti.edu/financial-aid/scholarships-grants,30,anti_keywords;exact_duplicate_group
e94e59e7-9880-48a7-8599-b63c9057d693,James E. Roberts Engineering Scholarship,California Department of Transportation,https://dot.ca.gov/programs/human-resources/talent-acquisition-recruitment/scholarships,30,anti_keywords;exact_duplicate_group
eabce8ab-e8de-4f9f-83a9-f50db9031266,"€1,000 Discount Scheme (NCI students or Alumni) at National College of Ireland 2026",National College Of Ireland (NCI),https://www.ncirl.ie/Scholarships,30,anti_keywords;exact_duplicate_group
f23ab4a9-d65e-49e4-a836-7bda7b1371f7,Adult Re-Education Scholarship,Community Foundation of Hancock County,https://givehcgrowhc.org/adult-education,30,anti_keywords;exact_duplicate_group
f2f5230a-2856-4881-92a9-a8e707a66e39,MIT - Zaragoza Dual Degree Scholarships,Zaragoza Logistics Center (ZLC),https://www.mastersportal.com/scholarships/8422/mit-zaragoza-dual-degree-scholarships.html,30,exact_duplicate_group;parser_garbage
f8a8df30-6718-495a-a943-a3a7aa1c2c46,Schwarzman Scholars Program at Tsinghua University,Tsinghua University,https://www.mastersportal.com/scholarships/289/schwarzman-scholars-program-at-tsinghua-university.html,30,exact_duplicate_group;parser_garbage
fb86c088-9687-4282-a4ec-03832e794284,Alaska Housing Finance Corporation Tuition Assistance,Alaska Housing Finance Corporation,https://bigfuture.collegeboard.org/scholarships/alaska-housing-finance-corporation-tuition-assistance,30,anti_keywords;exact_duplicate_group
fbc53329-4640-4ed9-a834-13f59c5a8d88,Heriot-Watt Alumni Discount at Heriot-Watt University Malaysia 2026,"Heriot-Watt University, Malaysia",https://www.hw.ac.uk/malaysia/study/scholarships/discounts-and-bursaries.htm,30,anti_keywords;exact_duplicate_group
fd52e853-9667-42df-ae97-20a89814f132,Pathways To Success Scholarship,Tallahassee State College,https://tscfl.scholarships.ngwebsolutions.com/Scholarships/Search,30,anti_keywords;exact_duplicate_group
02c1b63f-ce0e-492e-91d0-0b86ee419c1a,Music Scholarship,Tarleton State University,https://tarleton.scholarships.ngwebsolutions.com/Scholarships/Search,35,exact_duplicate_group;near_duplicate
0836997b-6d85-4dd8-861e-264d4dbd5c76,M.S. & Meek Lane Doss Scholarship,Tarleton State University,https://tarleton.scholarships.ngwebsolutions.com/Scholarships/Search,35,exact_duplicate_group;near_duplicate
0a068114-f7fc-48e0-8cef-691c67309dbe,The Lubrizol Foundation Scholarship,San Jacinto College,https://sjcd.academicworks.com/opportunities/20360,35,exact_duplicate_group;near_duplicate
0b0b506e-cc03-43c1-8b34-f7ca7fca2532,College of Arts & Sciences Scholarship,Stetson University,https://www.stetson.edu/administration/financial-aid/scholarships,35,exact_duplicate_group;near_duplicate
0c89f83d-14c9-40eb-b5e9-babf50ff887f,Florida Blue Nursing Scholarship,Seminole State College of Florida,https://seminolestate.academicworks.com/opportunities?utf8=%E2%9C%93&term=,35,exact_duplicate_group;near_duplicate
0cdb5d4e-b30c-43d1-bdaa-24aa02dbb83c,Helios Education Foundation First Generation Scholarship,Pensacola State College,https://pensacolastate.scholarships.ngwebsolutions.com/Scholarships/Search,35,exact_duplicate_group;near_duplicate
0ebf1601-4803-40e8-b504-aadb990847a0,Navy Federal Credit Union Scholarship,Pensacola State College,https://pensacolastate.scholarships.ngwebsolutions.com/Scholarships/Search,35,exact_duplicate_group;near_duplicate
0fd509b6-3c80-4e84-8c6a-7aef6bed44f9,Presidential Scholarship,University of Fort Lauderdale,https://hwm.ihh.mybluehost.me/financial-aid,35,exact_duplicate_group;near_duplicate
10cebcfd-582f-471c-813f-751efb492bbd,Women in STEM Empowerment Scholarship,,https://www.scholarships.com/scholarships/women-in-stem-empowerment-scholarship,35,missing_provider;expired_deadline;exact_duplicate_group
1157abfb-ab4b-4564-9450-aa3a0b3de9db,Hospitality Management Scholarship,Johnson County Community College,https://www.jccc.edu/admissions/financial-aid/aid-types/scholarships,35,exact_duplicate_group;near_duplicate
124f4587-d58e-4714-ad0a-41075a2a8f52,Joy Tong Women in Business Scholarship for Study Abroad Fall,University of Massachusetts Lowell,https://www.uml.edu/thesolutioncenter/financial-aid/Scholarships,35,exact_duplicate_group;near_duplicate
